state,fitted_length,nfish,sumnfish,fitted_prob,observed_prob,_merge,p_star,below,above,sum_below,sum_above,first,cdf_star,pstar_all,prob_below_adj,prob_above_adj,prob_star,sum_prob_f
VA,8.5,114968,2492816,.046127744,0,Master only (1),,1,,.92723989,,,,.89999998,.044772629,0,.044772089,1
VA,9,135384,2492816,.054319099,.069979616,Matched (3),,1,,.92723989,,,,.89999998,.052723344,0,.052722711,1
VA,9.5,151729,2492816,.060877077,0,Master only (1),,1,,.92723989,,,,.89999998,.059088666,0,.059087954,1
VA,10,162180,2492816,.065070257,.13717511,Matched (3),,1,,.92723989,,,,.89999998,.063158661,0,.063157901,1
VA,10.5,169022,2492816,.067815423,0,Master only (1),,1,,.92723989,,,,.89999998,.065823182,0,.065822393,1
VA,11,169472,2492816,.067995965,.23403905,Matched (3),,1,,.92723989,,,,.89999998,.06599842,0,.065997623,1
VA,11.5,166309,2492816,.066726908,0,Master only (1),,1,,.92723989,,,,.89999998,.064766645,0,.064765863,1
VA,12,158428,2492816,.063564867,.13606019,Matched (3),,1,,.92723989,,,,.89999998,.061697494,0,.061696753,1
VA,12.5,147360,2492816,.059124142,0,Master only (1),,1,,.92723989,,,,.89999998,.057387225,0,.057386536,1
VA,13,133145,2492816,.053420763,.083430409,Matched (3),,1,,.92723989,,,,.89999998,.051851399,0,.051850773,1
VA,13.5,119094,2492816,.047783185,0,Master only (1),,1,,.92723989,,,,.89999998,.04637944,0,.046378881,1
VA,14,104566,2492816,.041954227,.058095049,Matched (3),,1,,.92723989,,,,.89999998,.040721718,0,.040721226,1
VA,14.5,88679,2492816,.035580005,0,Master only (1),,1,,.92723989,,,,.89999998,.034534756,0,.034534339,1
VA,15,75608,2492816,.030335627,.056106664,Matched (3),,1,,.92723989,,,,.89999998,.029444445,0,.029444091,1
VA,15.5,62579,2492816,.025108099,0,Master only (1),,1,,.92723989,,,,.89999998,.024370488,0,.024370193,1
VA,16,51151,2492816,.02052293,.025080398,Matched (3),.89999998,1,,.92723989,,,,.89999998,.019920019,0,.019919779,1
VA,16.5,41187,2492816,.016525149,0,Master only (1),,,1,,.072760083,,,.89999998,0,.02271184,.022711566,1
VA,17,32755,2492816,.013142041,.023254966,Matched (3),,,1,,.072760083,,,.89999998,0,.018062161,.018061943,1
VA,17.5,26060,2492816,.010455857,0,Master only (1),,,1,,.072760083,,,.89999998,0,.014370324,.014370151,1
VA,18,20336,2492816,.0081592603,.019610919,Matched (3),,,1,,.072760083,,,.89999998,0,.011213927,.011213792,1
VA,18.5,15696,2492816,.0062975874,0,Master only (1),,,1,,.072760083,,,.89999998,0,.0086552799,.0086551756,1
VA,19,11861,2492816,.0047588996,.015545484,Matched (3),,,1,,.072760083,,,.89999998,0,.0065405378,.0065404591,1
VA,19.5,8972,2492816,.0035997676,0,Master only (1),,,1,,.072760083,,,.89999998,0,.0049474495,.0049473899,1
VA,20,6573,2492816,.002637235,.0082916701,Matched (3),,,1,,.072760083,,,.89999998,0,.0036245638,.0036245203,1
VA,20.5,4958,2492816,.0019892608,0,Master only (1),,,1,,.072760083,,,.89999998,0,.0027340008,.002733968,1
VA,21,3687,2492816,.0014793071,.0025002614,Matched (3),,,1,,.072760083,,,.89999998,0,.0020331305,.0020331061,1
VA,21.5,2670,2492816,.0010712639,0,Master only (1),,,1,,.072760083,,,.89999998,0,.001472324,.0014723063,1
VA,22,1895,2492816,.00076031656,.0038564475,Matched (3),,,1,,.072760083,,,.89999998,0,.0010449641,.0010449515,1
VA,22.5,1385,2492816,.00055569306,0,Master only (1),,,1,,.072760083,,,.89999998,0,.00076373358,.00076372438,1
VA,23,949,2492816,.00038076009,.00051110861,Matched (3),,,1,,.072760083,,,.89999998,0,.00052330917,.00052330288,1
VA,23.5,737,2492816,.00029570094,0,Master only (1),,,1,,.072760083,,,.89999998,0,.00040640554,.00040640065,1
VA,24,509,2492816,.00020422223,.00073916971,Matched (3),,,1,,.072760083,,,.89999998,0,.000280679,.00028067562,1
VA,24.5,355,2492816,.00014243397,0,Master only (1),,,1,,.072760083,,,.89999998,0,.00019575845,.00019575609,1
VA,25,254,2492816,.0001019105,.00045202457,Matched (3),,,1,,.072760083,,,.89999998,0,.00014006378,.0001400621,1
VA,25.5,180,2492816,.000072220042,0,Master only (1),,,1,,.072760083,,,.89999998,0,.000099257806,.000099256613,1
VA,26,108,2492816,.000043332024,.000064911597,Matched (3),,,1,,.072760083,,,.89999998,0,.000059554681,.000059553964,1
VA,26.5,76,2492816,.000030492905,0,Master only (1),,,1,,.072760083,,,.89999998,0,.000041908846,.000041908341,1
VA,27,49,2492816,.000019659899,0,Matched (3),,,1,,.072760083,,,.89999998,0,.000027020178,.000027019852,1
VA,27.5,34,2492816,.000013641563,0,Master only (1),,,1,,.072760083,,,.89999998,0,.000018748695,.000018748469,1
VA,28,18,2492816,7.2220037e-06,2.1858878e-06,Matched (3),,,1,,.072760083,,,.89999998,0,9.9257795e-06,9.9256604e-06,1
VA,28.5,15,2492816,6.0183365e-06,0,Master only (1),,,1,,.072760083,,,.89999998,0,8.2714832e-06,8.2713841e-06,1
VA,29,10,2492816,4.0122241e-06,0,Matched (3),,,1,,.072760083,,,.89999998,0,5.5143219e-06,5.5142555e-06,1
VA,29.5,11,2492816,4.4134472e-06,0,Master only (1),,,1,,.072760083,,,.89999998,0,6.0657549e-06,6.0656816e-06,1
VA,30,6,2492816,2.4073347e-06,.00033063596,Matched (3),,,1,,.072760083,,,.89999998,0,3.3085935e-06,3.3085537e-06,1
