length,state,mode,fitted_prob,draw
17.5,MA,sh,0,25
18,MA,sh,0,25
18.5,MA,sh,0,25
19,MA,sh,0,25
19.5,MA,sh,0,25
20,MA,sh,0,25
20.5,MA,sh,0,25
21,MA,sh,0,25
21.5,MA,sh,0,25
22,MA,sh,0,25
22.5,MA,sh,0,25
23,MA,sh,0,25
23.5,MA,sh,0,25
24,MA,sh,0,25
24.5,MA,sh,0,25
1.5,MA,fh,1.3267859e-07,26
2,MA,fh,1.6363691e-06,26
2.5,MA,fh,.00001070274,26
3,MA,fh,.000053071435,26
3.5,MA,fh,.00020145031,26
4,MA,fh,.00057940738,26
4.5,MA,fh,.0013731791,26
5,MA,fh,.0027944322,26
5.5,MA,fh,.0051346608,26
6,MA,fh,.0085960692,26
6.5,MA,fh,.013102408,26
7,MA,fh,.018715464,26
7.5,MA,fh,.025142504,26
8,MA,fh,.03203737,26
8.5,MA,fh,.038914189,26
9,MA,fh,.045415927,26
9.5,MA,fh,.051189255,26
10,MA,fh,.055624571,26
10.5,MA,fh,.05877082,26
11,MA,fh,.060343064,26
11.5,MA,fh,.060620096,26
12,MA,fh,.059422888,26
12.5,MA,fh,.056973647,26
13,MA,fh,.053654116,26
13.5,MA,fh,.049641959,26
14,MA,fh,.045219474,26
14.5,MA,fh,.040581737,26
15,MA,fh,.035878722,26
15.5,MA,fh,.031299233,26
16,MA,fh,.026873609,26
16.5,MA,fh,.022916764,26
17,MA,fh,.019290302,26
17.5,MA,fh,.016030958,26
18,MA,fh,.013248265,26
18.5,MA,fh,.010847364,26
19,MA,fh,.008816272,26
19.5,MA,fh,.0070490795,26
20,MA,fh,.0056397566,26
20.5,MA,fh,.0044664885,26
21,MA,fh,.003511653,26
21.5,MA,fh,.0027373168,26
22,MA,fh,.0021432592,26
22.5,MA,fh,.0016304858,26
23,MA,fh,.0012580765,26
23.5,MA,fh,.00096281007,26
24,MA,fh,.00073596335,26
24.5,MA,fh,.00054938416,26
1.5,MA,pr,1.2118932e-07,26
2,MA,pr,1.4946681e-06,26
2.5,MA,pr,9.7759375e-06,26
3,MA,pr,.000048475726,26
3.5,MA,pr,.00018400577,26
4,MA,pr,.00052923372,26
4.5,MA,pr,.001254269,26
5,MA,pr,.002552449,26
5.5,MA,pr,.0046900259,26
6,MA,pr,.0078516947,26
6.5,MA,pr,.011967808,26
7,MA,pr,.017094802,26
7.5,MA,pr,.022965293,26
8,MA,pr,.0292631,26
8.5,MA,pr,.035544422,26
9,MA,pr,.041483141,26
9.5,MA,pr,.046756532,26
10,MA,pr,.050807774,26
10.5,MA,pr,.053681575,26
11,MA,pr,.055117667,26
11.5,MA,pr,.055370711,26
12,MA,pr,.054277174,26
12.5,MA,pr,.052040026,26
13,MA,pr,.049007948,26
13.5,MA,pr,.045343224,26
14,MA,pr,.041303702,26
14.5,MA,pr,.03706757,26
15,MA,pr,.032771811,26
15.5,MA,pr,.028588884,26
16,MA,pr,.040195402,26
16.5,MA,pr,.03427707,26
17,MA,pr,.028852895,26
17.5,MA,pr,.023977829,26
18,MA,pr,.019815698,26
18.5,MA,pr,.016224621,26
19,MA,pr,.013186676,26
19.5,MA,pr,.010543451,26
20,MA,pr,.008435498,26
20.5,MA,pr,.0066806176,26
21,MA,pr,.0052524507,26
21.5,MA,pr,.0040942603,26
22,MA,pr,.0032057161,26
22.5,MA,pr,.0024387506,26
23,MA,pr,.0018817305,26
23.5,MA,pr,.0014400946,26
24,MA,pr,.0011007953,26
24.5,MA,pr,.00082172506,26
1.5,MA,sh,1.5585553e-07,26
2,MA,sh,1.9222180e-06,26
2.5,MA,sh,.000012572345,26
3,MA,sh,.000062342209,26
3.5,MA,sh,.00023664063,26
4,MA,sh,.00068062101,26
4.5,MA,sh,.0016130527,26
5,MA,sh,.003282577,26
5.5,MA,sh,.0060316082,26
6,MA,sh,.010097672,26
6.5,MA,sh,.0153912,26
7,MA,sh,.021984771,26
7.5,MA,sh,.029534517,26
8,MA,sh,.03763381,26
8.5,MA,sh,.045711905,26
9,MA,sh,.053349398,26
9.5,MA,sh,.060131241,26
10,MA,sh,.065341339,26
10.5,MA,sh,.069037192,26
11,MA,sh,.070884079,26
11.5,MA,sh,.071209505,26
12,MA,sh,.069803163,26
12.5,MA,sh,.066926077,26
13,MA,sh,.063026674,26
13.5,MA,sh,.058313657,26
14,MA,sh,.053118628,26
14.5,MA,sh,.047670748,26
15,MA,sh,.042146187,26
15.5,MA,sh,.036766734,26
16,MA,sh,0,26
16.5,MA,sh,0,26
17,MA,sh,0,26
17.5,MA,sh,0,26
18,MA,sh,0,26
18.5,MA,sh,0,26
19,MA,sh,0,26
19.5,MA,sh,0,26
20,MA,sh,0,26
20.5,MA,sh,0,26
21,MA,sh,0,26
21.5,MA,sh,0,26
22,MA,sh,0,26
22.5,MA,sh,0,26
23,MA,sh,0,26
23.5,MA,sh,0,26
24,MA,sh,0,26
24.5,MA,sh,0,26
1.5,MA,fh,1.3034077e-07,27
2,MA,fh,1.6075359e-06,27
2.5,MA,fh,.000010514154,27
3,MA,fh,.000052136304,27
3.5,MA,fh,.00019790071,27
4,MA,fh,.00056919805,27
4.5,MA,fh,.0013489834,27
5,MA,fh,.0027451937,27
5.5,MA,fh,.005044187,27
6,MA,fh,.0084446045,27
6.5,MA,fh,.01287154,27
7,MA,fh,.018385693,27
7.5,MA,fh,.024699487,27
8,MA,fh,.031472862,27
8.5,MA,fh,.038228508,27
9,MA,fh,.044615686,27
9.5,MA,fh,.050287288,27
10,MA,fh,.054644451,27
10.5,MA,fh,.057735264,27
11,MA,fh,.059279803,27
11.5,MA,fh,.059551954,27
12,MA,fh,.058375843,27
12.5,MA,fh,.055969756,27
13,MA,fh,.052708715,27
13.5,MA,fh,.048767257,27
14,MA,fh,.044422694,27
14.5,MA,fh,.039866675,27
15,MA,fh,.035246529,27
15.5,MA,fh,.030747734,27
16,MA,fh,.029584318,27
16.5,MA,fh,.025228351,27
17,MA,fh,.021236092,27
17.5,MA,fh,.017647984,27
18,MA,fh,.014584603,27
18.5,MA,fh,.011941524,27
19,MA,fh,.0097055594,27
19.5,MA,fh,.0077601117,27
20,MA,fh,.0062086321,27
20.5,MA,fh,.0049170181,27
21,MA,fh,.0038658695,27
21.5,MA,fh,.0030134267,27
22,MA,fh,.0023594473,27
22.5,MA,fh,.001794951,27
23,MA,fh,.0013849773,27
23.5,MA,fh,.0010599276,27
24,MA,fh,.00081019913,27
24.5,MA,fh,.00060479995,27
1.5,MA,pr,1.2430642e-07,27
2,MA,pr,1.5331124e-06,27
2.5,MA,pr,.000010027385,27
3,MA,pr,.00004972257,27
3.5,MA,pr,.00018873857,27
4,MA,pr,.0005428461,27
4.5,MA,pr,.0012865301,27
5,MA,pr,.0026181005,27
5.5,MA,pr,.0048106583,27
6,MA,pr,.0080536483,27
6.5,MA,pr,.012275632,27
7,MA,pr,.017534496,27
7.5,MA,pr,.023555983,27
8,MA,pr,.030015774,27
8.5,MA,pr,.03645866,27
9,MA,pr,.042550132,27
9.5,MA,pr,.047959156,27
10,MA,pr,.052114598,27
10.5,MA,pr,.055062316,27
11,MA,pr,.056535348,27
11.5,MA,pr,.0567949,27
12,MA,pr,.055673238,27
12.5,MA,pr,.053378545,27
13,MA,pr,.050268482,27
13.5,MA,pr,.046509497,27
14,MA,pr,.042366073,27
14.5,MA,pr,.038020983,27
15,MA,pr,.033614732,27
15.5,MA,pr,.029324217,27
16,MA,pr,.036581121,27
16.5,MA,pr,.031194951,27
17,MA,pr,.026258508,27
17.5,MA,pr,.021821797,27
18,MA,pr,.018033916,27
18.5,MA,pr,.014765739,27
19,MA,pr,.01200096,27
19.5,MA,pr,.0095954072,27
20,MA,pr,.0076769972,27
20.5,MA,pr,.0060799113,27
21,MA,pr,.0047801621,27
21.5,MA,pr,.0037261134,27
22,MA,pr,.0029174653,27
22.5,MA,pr,.0022194637,27
23,MA,pr,.0017125296,27
23.5,MA,pr,.0013106045,27
24,MA,pr,.0010018143,27
24.5,MA,pr,.00074783736,27
1.5,MA,sh,1.5585553e-07,27
2,MA,sh,1.9222180e-06,27
2.5,MA,sh,.000012572345,27
3,MA,sh,.000062342209,27
3.5,MA,sh,.00023664063,27
4,MA,sh,.00068062101,27
4.5,MA,sh,.0016130527,27
5,MA,sh,.003282577,27
5.5,MA,sh,.0060316082,27
6,MA,sh,.010097672,27
6.5,MA,sh,.0153912,27
7,MA,sh,.021984771,27
7.5,MA,sh,.029534517,27
8,MA,sh,.03763381,27
8.5,MA,sh,.045711905,27
9,MA,sh,.053349398,27
9.5,MA,sh,.060131241,27
10,MA,sh,.065341339,27
10.5,MA,sh,.069037192,27
11,MA,sh,.070884079,27
11.5,MA,sh,.071209505,27
12,MA,sh,.069803163,27
12.5,MA,sh,.066926077,27
13,MA,sh,.063026674,27
13.5,MA,sh,.058313657,27
14,MA,sh,.053118628,27
14.5,MA,sh,.047670748,27
15,MA,sh,.042146187,27
15.5,MA,sh,.036766734,27
16,MA,sh,0,27
16.5,MA,sh,0,27
17,MA,sh,0,27
17.5,MA,sh,0,27
18,MA,sh,0,27
18.5,MA,sh,0,27
19,MA,sh,0,27
19.5,MA,sh,0,27
20,MA,sh,0,27
20.5,MA,sh,0,27
21,MA,sh,0,27
21.5,MA,sh,0,27
22,MA,sh,0,27
22.5,MA,sh,0,27
23,MA,sh,0,27
23.5,MA,sh,0,27
24,MA,sh,0,27
24.5,MA,sh,0,27
1.5,MA,fh,1.2722366e-07,28
2,MA,fh,1.5690915e-06,28
2.5,MA,fh,.000010262708,28
3,MA,fh,.000050889459,28
3.5,MA,fh,.0001931679,28
4,MA,fh,.00055558566,28
4.5,MA,fh,.0013167224,28
5,MA,fh,.0026795422,28
5.5,MA,fh,.0049235551,28
6,MA,fh,.0082426509,28
6.5,MA,fh,.012563717,28
7,MA,fh,.017945997,28
7.5,MA,fh,.024108797,28
8,MA,fh,.030720187,28
8.5,MA,fh,.037314273,28
9,MA,fh,.043548699,28
9.5,MA,fh,.049084663,28
10,MA,fh,.053337626,28
10.5,MA,fh,.056354523,28
11,MA,fh,.057862122,28
11.5,MA,fh,.058127765,28
12,MA,fh,.056979779,28
12.5,MA,fh,.054631237,28
13,MA,fh,.051448185,28
13.5,MA,fh,.047600985,28
14,MA,fh,.043360323,28
14.5,MA,fh,.038913261,28
15,MA,fh,.034403604,28
15.5,MA,fh,.030012399,28
16,MA,fh,.033198599,28
16.5,MA,fh,.028310468,28
17,MA,fh,.023830479,28
17.5,MA,fh,.019804016,28
18,MA,fh,.016366385,28
18.5,MA,fh,.013400406,28
19,MA,fh,.010891275,28
19.5,MA,fh,.0087081557,28
20,MA,fh,.0069671334,28
20.5,MA,fh,.0055177244,28
21,MA,fh,.0043381578,28
21.5,MA,fh,.0033815734,28
22,MA,fh,.0026476979,28
22.5,MA,fh,.0020142379,28
23,MA,fh,.0015541782,28
23.5,MA,fh,.0011894177,28
24,MA,fh,.00090918015,28
24.5,MA,fh,.00067868759,28
1.5,MA,pr,1.2508571e-07,28
2,MA,pr,1.5427235e-06,28
2.5,MA,pr,.000010090246,28
3,MA,pr,.000050034279,28
3.5,MA,pr,.00018992178,28
4,MA,pr,.00054624921,28
4.5,MA,pr,.0012945953,28
5,MA,pr,.0026345132,28
5.5,MA,pr,.0048408159,28
6,MA,pr,.0081041362,28
6.5,MA,pr,.012352588,28
7,MA,pr,.01764442,28
7.5,MA,pr,.023703655,28
8,MA,pr,.030203944,28
8.5,MA,pr,.036687218,28
9,MA,pr,.042816877,28
9.5,MA,pr,.048259813,28
10,MA,pr,.052441306,28
10.5,MA,pr,.055407502,28
11,MA,pr,.056889769,28
11.5,MA,pr,.057150945,28
12,MA,pr,.056022253,28
12.5,MA,pr,.053713176,28
13,MA,pr,.050583612,28
13.5,MA,pr,.046801064,28
14,MA,pr,.042631667,28
14.5,MA,pr,.038259335,28
15,MA,pr,.033825465,28
15.5,MA,pr,.029508051,28
16,MA,pr,.035677552,28
16.5,MA,pr,.030424422,28
17,MA,pr,.02560991,28
17.5,MA,pr,.021282788,28
18,MA,pr,.01758847,28
18.5,MA,pr,.01440102,28
19,MA,pr,.011704531,28
19.5,MA,pr,.0093583968,28
20,MA,pr,.007487372,28
20.5,MA,pr,.005929735,28
21,MA,pr,.00466209,28
21.5,MA,pr,.0036340768,28
22,MA,pr,.0028454028,28
22.5,MA,pr,.0021646419,28
23,MA,pr,.0016702294,28
23.5,MA,pr,.001278232,28
24,MA,pr,.00097706902,28
24.5,MA,pr,.00072936545,28
1.5,MA,sh,1.5585553e-07,28
2,MA,sh,1.9222180e-06,28
2.5,MA,sh,.000012572345,28
3,MA,sh,.000062342209,28
3.5,MA,sh,.00023664063,28
4,MA,sh,.00068062101,28
4.5,MA,sh,.0016130527,28
5,MA,sh,.003282577,28
5.5,MA,sh,.0060316082,28
6,MA,sh,.010097672,28
6.5,MA,sh,.0153912,28
7,MA,sh,.021984771,28
7.5,MA,sh,.029534517,28
8,MA,sh,.03763381,28
8.5,MA,sh,.045711905,28
9,MA,sh,.053349398,28
9.5,MA,sh,.060131241,28
10,MA,sh,.065341339,28
10.5,MA,sh,.069037192,28
11,MA,sh,.070884079,28
11.5,MA,sh,.071209505,28
12,MA,sh,.069803163,28
12.5,MA,sh,.066926077,28
13,MA,sh,.063026674,28
13.5,MA,sh,.058313657,28
14,MA,sh,.053118628,28
14.5,MA,sh,.047670748,28
15,MA,sh,.042146187,28
15.5,MA,sh,.036766734,28
16,MA,sh,0,28
16.5,MA,sh,0,28
17,MA,sh,0,28
17.5,MA,sh,0,28
18,MA,sh,0,28
18.5,MA,sh,0,28
19,MA,sh,0,28
19.5,MA,sh,0,28
20,MA,sh,0,28
20.5,MA,sh,0,28
21,MA,sh,0,28
21.5,MA,sh,0,28
22,MA,sh,0,28
22.5,MA,sh,0,28
23,MA,sh,0,28
23.5,MA,sh,0,28
24,MA,sh,0,28
24.5,MA,sh,0,28
1.5,MA,fh,1.3034077e-07,29
2,MA,fh,1.6075359e-06,29
2.5,MA,fh,.000010514154,29
3,MA,fh,.000052136304,29
3.5,MA,fh,.00019790071,29
4,MA,fh,.00056919805,29
4.5,MA,fh,.0013489834,29
5,MA,fh,.0027451937,29
5.5,MA,fh,.005044187,29
6,MA,fh,.0084446045,29
6.5,MA,fh,.01287154,29
7,MA,fh,.018385693,29
7.5,MA,fh,.024699487,29
8,MA,fh,.031472862,29
8.5,MA,fh,.038228508,29
9,MA,fh,.044615686,29
9.5,MA,fh,.050287288,29
10,MA,fh,.054644451,29
10.5,MA,fh,.057735264,29
11,MA,fh,.059279803,29
11.5,MA,fh,.059551954,29
12,MA,fh,.058375843,29
12.5,MA,fh,.055969756,29
13,MA,fh,.052708715,29
13.5,MA,fh,.048767257,29
14,MA,fh,.044422694,29
14.5,MA,fh,.039866675,29
15,MA,fh,.035246529,29
15.5,MA,fh,.030747734,29
16,MA,fh,.029584318,29
16.5,MA,fh,.025228351,29
17,MA,fh,.021236092,29
17.5,MA,fh,.017647984,29
18,MA,fh,.014584603,29
18.5,MA,fh,.011941524,29
19,MA,fh,.0097055594,29
19.5,MA,fh,.0077601117,29
20,MA,fh,.0062086321,29
20.5,MA,fh,.0049170181,29
21,MA,fh,.0038658695,29
21.5,MA,fh,.0030134267,29
22,MA,fh,.0023594473,29
22.5,MA,fh,.001794951,29
23,MA,fh,.0013849773,29
23.5,MA,fh,.0010599276,29
24,MA,fh,.00081019913,29
24.5,MA,fh,.00060479995,29
1.5,MA,pr,1.1963077e-07,29
2,MA,pr,1.4754460e-06,29
2.5,MA,pr,9.6502145e-06,29
3,MA,pr,.000047852303,29
3.5,MA,pr,.00018163936,29
4,MA,pr,.00052242749,29
4.5,MA,pr,.0012381384,29
5,MA,pr,.0025196231,29
5.5,MA,pr,.0046297102,29
6,MA,pr,.0077507179,29
6.5,MA,pr,.011813896,29
7,MA,pr,.016874954,29
7.5,MA,pr,.022669949,29
8,MA,pr,.028886762,29
8.5,MA,pr,.035087302,29
9,MA,pr,.04094965,29
9.5,MA,pr,.046155222,29
10,MA,pr,.050154362,29
10.5,MA,pr,.052991204,29
11,MA,pr,.054408826,29
11.5,MA,pr,.054658618,29
12,MA,pr,.053579144,29
12.5,MA,pr,.051370766,29
13,MA,pr,.048377682,29
13.5,MA,pr,.044760089,29
14,MA,pr,.040772516,29
14.5,MA,pr,.036590863,29
15,MA,pr,.032350346,29
15.5,MA,pr,.028221216,29
16,MA,pr,.04200254,29
16.5,MA,pr,.035818126,29
17,MA,pr,.030150089,29
17.5,MA,pr,.025055846,29
18,MA,pr,.02070659,29
18.5,MA,pr,.016954063,29
19,MA,pr,.013779535,29
19.5,MA,pr,.011017472,29
20,MA,pr,.0088147484,29
20.5,MA,pr,.0069809705,29
21,MA,pr,.005488595,29
21.5,MA,pr,.0042783334,29
22,MA,pr,.0033498416,29
22.5,MA,pr,.0025483943,29
23,MA,pr,.0019663312,29
23.5,MA,pr,.0015048396,29
24,MA,pr,.0011502858,29
24.5,MA,pr,.00085866888,29
1.5,MA,sh,1.5585553e-07,29
2,MA,sh,1.9222180e-06,29
2.5,MA,sh,.000012572345,29
3,MA,sh,.000062342209,29
3.5,MA,sh,.00023664063,29
4,MA,sh,.00068062101,29
4.5,MA,sh,.0016130527,29
5,MA,sh,.003282577,29
5.5,MA,sh,.0060316082,29
6,MA,sh,.010097672,29
6.5,MA,sh,.0153912,29
7,MA,sh,.021984771,29
7.5,MA,sh,.029534517,29
8,MA,sh,.03763381,29
8.5,MA,sh,.045711905,29
9,MA,sh,.053349398,29
9.5,MA,sh,.060131241,29
10,MA,sh,.065341339,29
10.5,MA,sh,.069037192,29
11,MA,sh,.070884079,29
11.5,MA,sh,.071209505,29
12,MA,sh,.069803163,29
12.5,MA,sh,.066926077,29
13,MA,sh,.063026674,29
13.5,MA,sh,.058313657,29
14,MA,sh,.053118628,29
14.5,MA,sh,.047670748,29
15,MA,sh,.042146187,29
15.5,MA,sh,.036766734,29
16,MA,sh,0,29
16.5,MA,sh,0,29
17,MA,sh,0,29
17.5,MA,sh,0,29
18,MA,sh,0,29
18.5,MA,sh,0,29
19,MA,sh,0,29
19.5,MA,sh,0,29
20,MA,sh,0,29
20.5,MA,sh,0,29
21,MA,sh,0,29
21.5,MA,sh,0,29
22,MA,sh,0,29
22.5,MA,sh,0,29
23,MA,sh,0,29
23.5,MA,sh,0,29
24,MA,sh,0,29
24.5,MA,sh,0,29
1.5,MA,fh,1.3034077e-07,30
2,MA,fh,1.6075359e-06,30
2.5,MA,fh,.000010514154,30
3,MA,fh,.000052136304,30
3.5,MA,fh,.00019790071,30
4,MA,fh,.00056919805,30
4.5,MA,fh,.0013489834,30
5,MA,fh,.0027451937,30
5.5,MA,fh,.005044187,30
6,MA,fh,.0084446045,30
6.5,MA,fh,.01287154,30
7,MA,fh,.018385693,30
7.5,MA,fh,.024699487,30
8,MA,fh,.031472862,30
8.5,MA,fh,.038228508,30
9,MA,fh,.044615686,30
9.5,MA,fh,.050287288,30
10,MA,fh,.054644451,30
10.5,MA,fh,.057735264,30
11,MA,fh,.059279803,30
11.5,MA,fh,.059551954,30
12,MA,fh,.058375843,30
12.5,MA,fh,.055969756,30
13,MA,fh,.052708715,30
13.5,MA,fh,.048767257,30
14,MA,fh,.044422694,30
14.5,MA,fh,.039866675,30
15,MA,fh,.035246529,30
15.5,MA,fh,.030747734,30
16,MA,fh,.029584318,30
16.5,MA,fh,.025228351,30
17,MA,fh,.021236092,30
17.5,MA,fh,.017647984,30
18,MA,fh,.014584603,30
18.5,MA,fh,.011941524,30
19,MA,fh,.0097055594,30
19.5,MA,fh,.0077601117,30
20,MA,fh,.0062086321,30
20.5,MA,fh,.0049170181,30
21,MA,fh,.0038658695,30
21.5,MA,fh,.0030134267,30
22,MA,fh,.0023594473,30
22.5,MA,fh,.001794951,30
23,MA,fh,.0013849773,30
23.5,MA,fh,.0010599276,30
24,MA,fh,.00081019913,30
24.5,MA,fh,.00060479995,30
1.5,MA,pr,1.2976137e-07,30
2,MA,pr,1.6003901e-06,30
2.5,MA,pr,.000010467417,30
3,MA,pr,.000051904546,30
3.5,MA,pr,.000197021,30
4,MA,pr,.00056666788,30
4.5,MA,pr,.0013429869,30
5,MA,pr,.0027329908,30
5.5,MA,pr,.0050217644,30
6,MA,pr,.0084070666,30
6.5,MA,pr,.012814324,30
7,MA,pr,.018303964,30
7.5,MA,pr,.024589693,30
8,MA,pr,.031332958,30
8.5,MA,pr,.038058575,30
9,MA,pr,.044417359,30
9.5,MA,pr,.050063752,30
10,MA,pr,.054401547,30
10.5,MA,pr,.057478622,30
11,MA,pr,.059016291,30
11.5,MA,pr,.059287235,30
12,MA,pr,.05811635,30
12.5,MA,pr,.055720959,30
13,MA,pr,.052474417,30
13.5,MA,pr,.048550475,30
14,MA,pr,.044225227,30
14.5,MA,pr,.039689459,30
15,MA,pr,.03508985,30
15.5,MA,pr,.030611053,30
16,MA,pr,.03025612,30
16.5,MA,pr,.025801238,30
17,MA,pr,.021718321,30
17.5,MA,pr,.018048733,30
18,MA,pr,.01491579,30
18.5,MA,pr,.012212693,30
19,MA,pr,.0099259531,30
19.5,MA,pr,.0079363286,30
20,MA,pr,.0063496181,30
20.5,MA,pr,.0050286739,30
21,MA,pr,.0039536557,30
21.5,MA,pr,.0030818556,30
22,MA,pr,.0024130256,30
22.5,MA,pr,.0018357108,30
23,MA,pr,.0014164273,30
23.5,MA,pr,.0010839965,30
24,MA,pr,.00082859717,30
24.5,MA,pr,.00061853376,30
1.5,MA,sh,1.5585553e-07,30
2,MA,sh,1.9222180e-06,30
2.5,MA,sh,.000012572345,30
3,MA,sh,.000062342209,30
3.5,MA,sh,.00023664063,30
4,MA,sh,.00068062101,30
4.5,MA,sh,.0016130527,30
5,MA,sh,.003282577,30
5.5,MA,sh,.0060316082,30
6,MA,sh,.010097672,30
6.5,MA,sh,.0153912,30
7,MA,sh,.021984771,30
7.5,MA,sh,.029534517,30
8,MA,sh,.03763381,30
8.5,MA,sh,.045711905,30
9,MA,sh,.053349398,30
9.5,MA,sh,.060131241,30
10,MA,sh,.065341339,30
10.5,MA,sh,.069037192,30
11,MA,sh,.070884079,30
11.5,MA,sh,.071209505,30
12,MA,sh,.069803163,30
12.5,MA,sh,.066926077,30
13,MA,sh,.063026674,30
13.5,MA,sh,.058313657,30
14,MA,sh,.053118628,30
14.5,MA,sh,.047670748,30
15,MA,sh,.042146187,30
15.5,MA,sh,.036766734,30
16,MA,sh,0,30
16.5,MA,sh,0,30
17,MA,sh,0,30
17.5,MA,sh,0,30
18,MA,sh,0,30
18.5,MA,sh,0,30
19,MA,sh,0,30
19.5,MA,sh,0,30
20,MA,sh,0,30
20.5,MA,sh,0,30
21,MA,sh,0,30
21.5,MA,sh,0,30
22,MA,sh,0,30
22.5,MA,sh,0,30
23,MA,sh,0,30
23.5,MA,sh,0,30
24,MA,sh,0,30
24.5,MA,sh,0,30
1.5,MA,fh,1.3034077e-07,31
2,MA,fh,1.6075359e-06,31
2.5,MA,fh,.000010514154,31
3,MA,fh,.000052136304,31
3.5,MA,fh,.00019790071,31
4,MA,fh,.00056919805,31
4.5,MA,fh,.0013489834,31
5,MA,fh,.0027451937,31
5.5,MA,fh,.005044187,31
6,MA,fh,.0084446045,31
6.5,MA,fh,.01287154,31
7,MA,fh,.018385693,31
7.5,MA,fh,.024699487,31
8,MA,fh,.031472862,31
8.5,MA,fh,.038228508,31
9,MA,fh,.044615686,31
9.5,MA,fh,.050287288,31
10,MA,fh,.054644451,31
10.5,MA,fh,.057735264,31
11,MA,fh,.059279803,31
11.5,MA,fh,.059551954,31
12,MA,fh,.058375843,31
12.5,MA,fh,.055969756,31
13,MA,fh,.052708715,31
13.5,MA,fh,.048767257,31
14,MA,fh,.044422694,31
14.5,MA,fh,.039866675,31
15,MA,fh,.035246529,31
15.5,MA,fh,.030747734,31
16,MA,fh,.029584318,31
16.5,MA,fh,.025228351,31
17,MA,fh,.021236092,31
17.5,MA,fh,.017647984,31
18,MA,fh,.014584603,31
18.5,MA,fh,.011941524,31
19,MA,fh,.0097055594,31
19.5,MA,fh,.0077601117,31
20,MA,fh,.0062086321,31
20.5,MA,fh,.0049170181,31
21,MA,fh,.0038658695,31
21.5,MA,fh,.0030134267,31
22,MA,fh,.0023594473,31
22.5,MA,fh,.001794951,31
23,MA,fh,.0013849773,31
23.5,MA,fh,.0010599276,31
24,MA,fh,.00081019913,31
24.5,MA,fh,.00060479995,31
1.5,MA,pr,1.2508571e-07,31
2,MA,pr,1.5427235e-06,31
2.5,MA,pr,.000010090246,31
3,MA,pr,.000050034279,31
3.5,MA,pr,.00018992178,31
4,MA,pr,.00054624921,31
4.5,MA,pr,.0012945953,31
5,MA,pr,.0026345132,31
5.5,MA,pr,.0048408159,31
6,MA,pr,.0081041362,31
6.5,MA,pr,.012352588,31
7,MA,pr,.01764442,31
7.5,MA,pr,.023703655,31
8,MA,pr,.030203944,31
8.5,MA,pr,.036687218,31
9,MA,pr,.042816877,31
9.5,MA,pr,.048259813,31
10,MA,pr,.052441306,31
10.5,MA,pr,.055407502,31
11,MA,pr,.056889769,31
11.5,MA,pr,.057150945,31
12,MA,pr,.056022253,31
12.5,MA,pr,.053713176,31
13,MA,pr,.050583612,31
13.5,MA,pr,.046801064,31
14,MA,pr,.042631667,31
14.5,MA,pr,.038259335,31
15,MA,pr,.033825465,31
15.5,MA,pr,.029508051,31
16,MA,pr,.035677552,31
16.5,MA,pr,.030424422,31
17,MA,pr,.02560991,31
17.5,MA,pr,.021282788,31
18,MA,pr,.01758847,31
18.5,MA,pr,.01440102,31
19,MA,pr,.011704531,31
19.5,MA,pr,.0093583968,31
20,MA,pr,.007487372,31
20.5,MA,pr,.005929735,31
21,MA,pr,.00466209,31
21.5,MA,pr,.0036340768,31
22,MA,pr,.0028454028,31
22.5,MA,pr,.0021646419,31
23,MA,pr,.0016702294,31
23.5,MA,pr,.001278232,31
24,MA,pr,.00097706902,31
24.5,MA,pr,.00072936545,31
1.5,MA,sh,1.5585553e-07,31
2,MA,sh,1.9222180e-06,31
2.5,MA,sh,.000012572345,31
3,MA,sh,.000062342209,31
3.5,MA,sh,.00023664063,31
4,MA,sh,.00068062101,31
4.5,MA,sh,.0016130527,31
5,MA,sh,.003282577,31
5.5,MA,sh,.0060316082,31
6,MA,sh,.010097672,31
6.5,MA,sh,.0153912,31
7,MA,sh,.021984771,31
7.5,MA,sh,.029534517,31
8,MA,sh,.03763381,31
8.5,MA,sh,.045711905,31
9,MA,sh,.053349398,31
9.5,MA,sh,.060131241,31
10,MA,sh,.065341339,31
10.5,MA,sh,.069037192,31
11,MA,sh,.070884079,31
11.5,MA,sh,.071209505,31
12,MA,sh,.069803163,31
12.5,MA,sh,.066926077,31
13,MA,sh,.063026674,31
13.5,MA,sh,.058313657,31
14,MA,sh,.053118628,31
14.5,MA,sh,.047670748,31
15,MA,sh,.042146187,31
15.5,MA,sh,.036766734,31
16,MA,sh,0,31
16.5,MA,sh,0,31
17,MA,sh,0,31
17.5,MA,sh,0,31
18,MA,sh,0,31
18.5,MA,sh,0,31
19,MA,sh,0,31
19.5,MA,sh,0,31
20,MA,sh,0,31
20.5,MA,sh,0,31
21,MA,sh,0,31
21.5,MA,sh,0,31
22,MA,sh,0,31
22.5,MA,sh,0,31
23,MA,sh,0,31
23.5,MA,sh,0,31
24,MA,sh,0,31
24.5,MA,sh,0,31
1.5,MA,fh,1.2956149e-07,32
2,MA,fh,1.5979248e-06,32
2.5,MA,fh,.000010451293,32
3,MA,fh,.000051824594,32
3.5,MA,fh,.0001967175,32
4,MA,fh,.00056579494,32
4.5,MA,fh,.0013409181,32
5,MA,fh,.0027287807,32
5.5,MA,fh,.0050140289,32
